rating,price_usd,ram_gb,storage_gb,card_gb,has_5g,has_nfc,total_sim,cores,clock_speed,battery_capacity,power_charging,primary_camera_mp,total_lens,front_camera_mp,os_version,screen_size,resolution_width,resolution_height,refresh_rate,total_pixels,brand_prestige,hp_Apple,hp_Asus,hp_BLU,hp_Blackview,hp_Cola,hp_Doogee,hp_Duoqin,hp_Gionee,hp_Google,hp_Honor,hp_Huawei,hp_Infinix,hp_Itel,hp_Jio,hp_LG,hp_Lava,hp_LeEco,hp_Leitz,hp_Lenovo,hp_Letv,hp_Lyf,hp_Micromax,hp_Motorola,hp_Nokia,hp_Nothing,hp_Nubia,hp_OPPO,hp_OnePlus,hp_Oppo,hp_Oukitel,hp_POCO,hp_Poco,hp_Realme,hp_Redmi,hp_Samsung,hp_Sharp,hp_Sony,hp_TCL,hp_Tecno,hp_Vertu,hp_Vivo,hp_Xiaomi,hp_ZTE,hp_iQOO,hp_itel,os_Android,os_EMUI,os_Harmony,os_iOS,chip_Bionic,chip_Dimensity,chip_Exynos,chip_Google,chip_Helio,chip_Kirin,chip_Snapdragon,chip_Spreadtrum,chip_Tiger,chip_Unisoc
80.0,72.11111111111111,2.0,32.0,0.0,0,0,2,8,1.6,5000.0,30.0,8.0,1,5.0,11,6.5,720.0,1600.0,60,1152000.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
85.0,244.33333333333334,8.0,128.0,0.0,1,0,2,8,2.05,4500.0,45.0,108.0,3,16.0,11,6.67,1080.0,2400.0,120,2592000.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
76.0,137.37777777777777,4.0,64.0,1024.0,0,0,2,8,2.0,6000.0,15.0,64.0,4,20.0,11,6.4,1080.0,2400.0,90,2592000.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
86.0,444.3333333333333,6.0,128.0,1024.0,1,1,2,8,2.96,4500.0,25.0,64.0,3,10.0,11,6.71,1440.0,3200.0,120,4608000.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
77.0,133.32222222222222,6.0,64.0,0.0,0,0,2,8,2.8,4000.0,30.0,12.0,2,20.0,8,6.18,1080.0,2246.0,60,2425680.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
80.0,83.32222222222222,1.0,16.0,0.0,0,0,2,4,1.3,1900.0,30.0,5.0,1,2.0,5,4.5,480.0,854.0,60,409920.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
60.0,44.333333333333336,3.0,32.0,0.0,0,0,2,8,1.5,3500.0,30.0,13.0,2,5.0,5,5.5,1080.0,1920.0,60,2073600.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
65.0,116.65555555555555,2.0,64.0,1024.0,0,0,2,8,2.0,5000.0,10.0,13.0,1,5.0,13,6.5,720.0,1600.0,60,1152000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
80.0,69.9888888888889,2.0,32.0,1024.0,0,0,2,4,2.0,5000.0,30.0,8.0,2,5.0,12,6.56,720.0,1600.0,60,1152000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
80.0,66.55555555555556,2.0,32.0,0.0,0,0,2,4,1.4,3020.0,30.0,2.0,1,0.0,12,5.0,854.0,480.0,60,409920.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
80.0,1266.5555555555557,12.0,256.0,0.0,1,1,2,8,3.2,4730.0,80.0,50.0,4,16.0,12,8.03,1916.0,2160.0,120,4138560.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
84.0,244.43333333333334,6.0,128.0,1024.0,1,1,2,8,2.0,7000.0,33.0,64.0,4,32.0,12,6.7,1080.0,2400.0,60,2592000.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
80.0,177.76666666666668,6.0,128.0,1024.0,0,0,2,8,2.4,5000.0,44.0,50.0,3,16.0,12,6.44,1080.0,2400.0,120,2592000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
86.0,777.6666666666666,8.0,128.0,0.0,1,1,2,8,2.84,4000.0,21.0,12.0,3,8.0,10,6.1,1080.0,2520.0,120,2721600.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
71.0,144.33333333333334,4.0,128.0,0.0,0,0,2,8,2.3,5000.0,30.0,13.0,3,16.0,9,6.35,720.0,1544.0,60,1111680.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
80.0,1033.111111111111,12.0,512.0,0.0,1,1,2,8,3.0,5000.0,30.0,12.0,4,12.0,12,6.5,1644.0,3840.0,120,6312960.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
74.0,177.76666666666668,8.0,256.0,1024.0,0,0,2,8,2.2,6000.0,45.0,50.0,2,8.0,12,6.66,720.0,1600.0,90,1152000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
75.0,144.43333333333334,4.0,128.0,0.0,0,0,2,8,2.4,5000.0,18.0,50.0,2,8.0,12,6.58,1080.0,2408.0,90,2600640.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
86.0,677.6666666666666,12.0,256.0,0.0,1,1,2,8,3.2,5000.0,135.0,64.0,3,8.0,12,6.8,1080.0,2400.0,120,2592000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
67.0,98.43333333333334,4.0,64.0,0.0,0,0,2,8,1.8,5000.0,18.0,16.0,3,8.0,12,6.5,720.0,1600.0,90,1152000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
84.0,374.9888888888889,12.0,256.0,0.0,1,0,2,8,3.2,4700.0,80.0,64.0,3,16.0,12,6.62,1080.0,2400.0,120,2592000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
84.0,277.6666666666667,8.0,128.0,0.0,1,1,2,8,2.85,5080.0,67.0,64.0,3,16.0,12,6.6,1080.0,2460.0,144,2656800.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
76.0,166.65555555555557,4.0,128.0,1024.0,1,0,2,8,2.4,5000.0,33.0,48.0,3,16.0,11,6.6,1080.0,2400.0,90,2592000.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
76.0,199.88888888888889,6.0,128.0,1024.0,1,0,2,8,2.2,4500.0,80.0,50.0,2,8.0,12,6.64,1080.0,2388.0,120,2579040.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
75.0,277.6666666666667,8.0,128.0,0.0,1,0,2,8,2.0,4300.0,66.0,64.0,3,16.0,11,6.67,1080.0,2340.0,120,2527200.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
74.0,128.88888888888889,4.0,64.0,0.0,0,0,2,8,2.2,5000.0,18.0,50.0,3,8.0,12,6.58,1080.0,2400.0,90,2592000.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
62.0,92.21111111111111,3.0,32.0,1024.0,0,0,2,8,1.82,5000.0,30.0,13.0,3,5.0,11,6.52,720.0,1600.0,60,1152000.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
78.0,133.32222222222222,6.0,128.0,1024.0,0,0,2,8,2.0,5000.0,20.0,50.0,3,13.0,11,6.47,1080.0,2400.0,60,2592000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
77.0,311.1,8.0,128.0,0.0,0,1,2,8,2.8,3300.0,30.0,20.0,2,16.0,8,6.28,1080.0,2280.0,60,2462400.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
69.0,177.66666666666666,4.0,128.0,0.0,0,1,1,8,2.35,3520.0,30.0,2.0,1,8.0,8,6.0,1440.0,2880.0,60,4147200.0,8.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60.0,80.9888888888889,2.0,32.0,0.0,0,0,2,4,2.0,5000.0,10.0,8.0,2,5.0,12,6.52,720.0,1600.0,60,1152000.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
86.0,344.3333333333333,8.0,256.0,0.0,1,1,2,8,2.5,4800.0,66.0,54.0,3,32.0,12,6.67,1080.0,2400.0,120,2592000.0,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
77.0,172.2111111111111,6.0,128.0,0.0,0,0,2,8,2.0,5000.0,33.0,50.0,3,16.0,11,6.6,1080.0,2412.0,120,2604960.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
66.0,94.43333333333334,3.0,32.0,1024.0,0,0,2,8,2.3,5000.0,30.0,13.0,2,8.0,11,6.51,720.0,1600.0,60,1152000.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
80.0,161.0,6.0,128.0,1024.0,0,0,2,8,2.0,6000.0,15.0,64.0,4,20.0,11,6.4,1080.0,2400.0,90,2592000.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
80.0,172.11111111111111,6.0,128.0,1024.0,1,0,2,8,2.2,5000.0,15.0,64.0,3,8.0,11,6.6,1080.0,2408.0,90,2600640.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
78.0,166.55555555555554,6.0,128.0,0.0,1,0,2,8,2.2,5000.0,60.0,50.0,3,16.0,12,6.6,1080.0,2412.0,120,2604960.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
75.0,177.76666666666668,4.0,64.0,1024.0,1,0,2,8,2.2,5000.0,18.0,48.0,3,8.0,11,6.5,1080.0,2400.0,90,2592000.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
82.0,400.0,8.0,128.0,0.0,1,1,2,8,2.4,4080.0,18.0,16.0,2,8.0,11,6.0,1080.0,2340.0,90,2527200.0,8.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
80.0,777.7666666666667,12.0,256.0,0.0,1,1,2,8,3.2,4800.0,150.0,108.0,3,32.0,13,6.73,1440.0,3412.0,144,4913280.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
86.0,299.8888888888889,8.0,256.0,0.0,1,1,2,8,2.6,4300.0,210.0,200.0,3,16.0,12,6.67,1080.0,2400.0,120,2592000.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
71.0,118.11111111111111,4.0,64.0,1024.0,0,0,2,8,2.0,6000.0,15.0,50.0,3,8.0,12,6.6,1080.0,2400.0,60,2592000.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
85.0,477.6666666666667,8.0,256.0,0.0,1,1,2,8,2.85,4500.0,80.0,50.0,3,32.0,12,6.7,1080.0,2412.0,120,2604960.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
77.0,277.6666666666667,8.0,128.0,0.0,1,0,2,8,3.0,4500.0,30.0,50.0,3,16.0,12,6.58,1080.0,2400.0,90,2592000.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
77.0,160.98888888888888,4.0,128.0,1024.0,0,0,2,8,2.4,5000.0,44.0,50.0,3,16.0,12,6.44,1080.0,2400.0,120,2592000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
73.0,183.22222222222223,6.0,128.0,0.0,0,0,2,8,2.4,5000.0,33.0,13.0,2,8.0,11,6.56,720.0,1612.0,90,1160640.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
82.0,272.15555555555557,8.0,256.0,0.0,1,0,2,8,2.5,4500.0,60.0,50.0,3,16.0,12,6.4,1080.0,2400.0,90,2592000.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
61.0,88.87777777777778,2.0,32.0,1024.0,0,0,2,8,2.3,5000.0,30.0,8.0,1,5.0,11,6.51,720.0,1600.0,60,1152000.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
85.0,266.55555555555554,6.0,128.0,0.0,1,0,2,8,2.9,5000.0,33.0,108.0,3,16.0,11,6.8,1080.0,2460.0,144,2656800.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
89.0,555.1,8.0,128.0,0.0,1,1,2,8,3.0,5000.0,65.0,50.0,3,32.0,12,6.7,1440.0,3216.0,120,4631040.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
83.0,1443.3333333333333,6.0,256.0,0.0,1,1,2,6,3.22,3095.0,30.0,12.0,3,12.0,15,6.1,1170.0,2532.0,120,2962440.0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
80.0,222.11111111111111,8.0,128.0,0.0,0,0,2,8,2.05,4000.0,33.0,64.0,3,16.0,11,6.44,1080.0,2400.0,60,2592000.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
85.0,258.5444444444444,8.0,128.0,1024.0,0,0,2,8,2.3,4000.0,33.0,64.0,3,44.0,11,6.44,1080.0,2400.0,60,2592000.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
75.0,155.54444444444445,4.0,64.0,0.0,0,0,2,8,2.3,5020.0,18.0,48.0,4,16.0,10,6.67,1080.0,2400.0,60,2592000.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
85.0,393.2111111111111,8.0,128.0,0.0,1,1,2,8,2.85,5000.0,80.0,50.0,3,16.0,12,6.7,1080.0,2412.0,120,2604960.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
80.0,885.5555555555555,12.0,256.0,0.0,1,1,2,8,2.8,5003.0,30.0,50.0,3,11.0,12,6.71,1440.0,3120.0,120,4492800.0,8.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
62.0,105.54444444444445,3.0,32.0,0.0,0,0,2,8,1.6,5050.0,10.0,13.0,3,5.0,12,6.74,720.0,1600.0,60,1152000.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
76.0,137.11111111111111,8.0,128.0,0.0,0,0,2,8,2.0,5000.0,18.0,50.0,2,8.0,12,6.6,720.0,1612.0,90,1160640.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
74.0,119.9888888888889,4.0,64.0,0.0,0,0,2,8,2.2,5000.0,18.0,50.0,3,8.0,12,6.58,1080.0,2400.0,90,2592000.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
73.0,166.55555555555554,4.0,128.0,0.0,0,0,2,8,2.4,6000.0,18.0,50.0,2,5.0,11,6.7,720.0,1600.0,60,1152000.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
89.0,688.7777777777778,8.0,128.0,0.0,1,1,2,8,3.0,5000.0,65.0,64.0,3,16.0,12,6.8,1116.0,2480.0,120,2767680.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
80.0,576.4444444444445,12.0,256.0,0.0,1,1,2,8,3.0,4600.0,120.0,50.0,3,32.0,12,6.73,1440.0,3200.0,120,4608000.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
80.0,188.77777777777777,8.0,128.0,1024.0,0,0,2,8,2.4,5000.0,33.0,50.0,3,16.0,11,6.59,1080.0,2412.0,90,2604960.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
84.0,222.11111111111111,8.0,128.0,0.0,0,1,2,8,2.4,4000.0,66.0,108.0,4,16.0,11,6.78,1080.0,2388.0,90,2579040.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
87.0,644.4333333333333,8.0,256.0,0.0,1,1,2,8,3.0,3700.0,25.0,50.0,3,10.0,12,6.1,1080.0,2340.0,120,2527200.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
87.0,522.1111111111111,12.0,256.0,0.0,1,1,2,8,3.0,5600.0,68.0,64.0,2,16.0,12,6.92,1080.0,2460.0,144,2656800.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
